close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
442.57,443.1376,436.721,438.275,13581985,441.7830316753,442.3496223813,435.9444322396,437.4956689506,13581985,0.0,1.0
441.58,443.39,439.37,440.85,15960565,440.7947920717,442.6015735692,438.5887218455,440.0660901418,15960565,0.0,1.0
441.06,443.4,433.25,435.32,22366233,440.2757167244,442.6115557874,432.4796042961,434.5459234672,22366233,0.0,1.0
432.68,432.82,425.25,425.475,14551101,431.9106178577,432.0503689127,424.4938297217,424.7184296316,14551101,0.0,1.0
427.87,428.08,423.89,424.7,14003034,427.1091708948,427.3187974774,423.136248044,423.9448077197,14003034,0.0,1.0
423.85,426.28,423.0,426.2,13621650,423.0963191711,425.5219981981,422.2478306226,425.4421404524,13621650,0.0,1.0
424.52,425.31,420.58,424.01,14861251,423.7651277917,424.553723031,419.8321338138,423.2560346626,14861251,0.0,1.0
424.01,424.08,416.3,417.81,16988038,423.2560346626,423.3259101901,415.5597444165,417.0670593674,16988038,0.0,1.0
416.07,416.44,409.675,412.43,14348917,415.3301533975,415.6994954716,408.9465248471,411.6966259661,14348917,0.0,1.0
413.52,416.43,408.9234,415.525,17484675,412.7846877519,415.6895132534,408.1962613258,414.7861225046,17484675,0.0,1.0
415.13,416.75,404.51,416.75,47995250,414.391824885,416.0089442363,403.7907091375,416.0089442363,47995250,0.0,1.0
414.67,424.3,414.24,424.3,28424847,413.932642847,423.5455189909,413.5034074636,423.5455189909,28424847,0.0,1.0
429.17,430.94,425.69,425.69,15517130,428.4068592631,430.1737118877,424.9330473232,424.9330473232,15517130,0.0,1.0
430.32,430.82,426.6,429.63,15718024,429.5548143582,430.0539252691,425.8414291811,428.8660413012,15718024,0.0,1.0
430.16,431.055,424.41,427.19,11855285,429.3950988667,430.2885073972,423.6553233913,426.430380056,11855285,0.0,1.0
427.0,433.6,425.424,432.97,17211689,426.2407179098,432.8289819337,424.6675203187,432.200102186,17211689,0.0,1.0
430.52,432.41,427.13,430.09,18073698,429.7544587226,431.6410979658,426.3704867466,429.3252233392,18073698,0.0,1.0
429.04,432.97,424.85,426.825,21453255,428.2770904263,432.200102186,424.0945409929,426.066029091,21453255,0.0,1.0
425.34,426.77,419.99,420.21,16272137,424.5836696856,426.0111268908,419.243182939,419.4627917398,16272137,0.0,1.0
420.21,422.92,418.025,422.54,15352239,419.4627917398,422.1679728769,417.2816770591,421.7886485846,15352239,0.0,1.0
420.99,425.42,420.35,421.8,17530050,420.2414047608,424.6635274314,419.6025427948,421.0499644364,17530050,0.0,1.0
423.08,423.81,417.27,417.9,22239533,422.3276883683,423.0563902983,416.5280195837,417.1568993314,22239533,0.75,1.0
416.56,417.49,411.55,412.02,15109306,415.0834576758,416.0101611894,410.0912161668,410.5595502006,15109306,0.0,1.0
413.72,418.348,410.82,418.01,15440226,412.2535243653,416.8651199149,409.3638037314,416.5283179927,15440226,0.0,1.0
414.74,415.38,411.8,412.935,13402281,413.2699088641,413.9076403144,410.3403300146,411.4713068834,13402281,0.0,1.0
412.32,412.72,409.1,410.57,14689727,410.8584868179,411.2570689743,407.6499004589,409.1146898837,14689727,0.0,1.0
410.54,412.23,406.7132,408.17,11792308,409.0847962219,410.7688058327,405.2715607316,406.7231969453,11792308,0.0,1.0
409.34,414.67,409.09,414.66,20018228,407.8890497527,413.2001569868,407.639935905,413.1901924329,20018228,0.0,1.0
