close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
478.21,483.229,474.73,482.36,40149085,47.8050354726,48.3067679187,47.4571516487,48.2198969293,401490850,0.0,1.0
482.42,485.3,476.52,478.0,39566190,48.2258949263,48.5137987806,47.6360918914,47.7840424832,395661900,0.0,1.0
477.76,489.21,477.45,484.7001,29464464,47.7600504954,48.9046682494,47.7290608444,48.4538288076,294644640,0.0,1.0
487.16,503.3494,476.9,498.52,90064233,48.6997366865,50.3181362207,47.6740792055,49.8353574451,900642330,0.0,1.0
499.44,505.17,492.22,501.26,56574687,49.9273267318,50.500135442,49.2055677638,50.1092659731,565746870,0.0,1.0
504.09,505.48,491.8101,493.12,41614260,50.3921714966,50.5311250929,49.1645914479,49.2955377183,416142600,0.0,1.0
492.98,497.17,490.07,495.24,32589691,49.281542392,49.7004025134,48.9906395392,49.5074669443,325896910,0.0,1.0
494.8,495.2469,483.3,486.79,33975624,49.4634816333,49.508156714,48.3138655484,48.6627490385,339756240,0.0,1.0
488.88,499.6,482.0,499.35,47549735,48.8716792661,49.9433213904,48.1839089475,49.9183297364,475497350,0.0,1.0
496.56,498.34,490.4001,496.8,41695387,49.6394228776,49.8173634542,49.0236385192,49.6634148654,416953870,0.0,1.0
486.2,491.16,480.9901,483.2,38413570,48.603768735,49.0996031508,48.082952662,48.3038688868,384135700,0.0,1.0
483.35,484.72,472.8301,475.0,42244156,48.3188638792,48.4558181432,47.2672250748,47.484142635,422441560,0.0,1.0
